year,month,CapEx ($),OpEx ($),Energy Production (GWh),Revenue ($),Cash Flow ($)
1995,1,-545875799.9999999,-0.0,0.0,0.0,-545875799.9999999
1995,2,0.0,0.0,0.0,0.0,0.0
1995,3,0.0,0.0,0.0,0.0,0.0
1995,4,0.0,0.0,0.0,0.0,0.0
1995,5,0.0,0.0,0.0,0.0,0.0
1995,6,0.0,0.0,0.0,0.0,0.0
1995,7,0.0,0.0,0.0,0.0,0.0
1995,8,0.0,0.0,0.0,0.0,0.0
1995,9,0.0,0.0,0.0,0.0,0.0
1995,10,0.0,0.0,0.0,0.0,0.0
1995,11,0.0,0.0,0.0,0.0,0.0
1995,12,0.0,0.0,0.0,0.0,0.0
1996,1,-207192567.62480956,-0.0,0.0,0.0,-207192567.6248096
1996,2,0.0,0.0,0.0,0.0,0.0
1996,3,0.0,0.0,0.0,0.0,0.0
1996,4,-155748817.62480956,-0.0,0.0,0.0,-155748817.62480956
1996,5,0.0,0.0,0.0,0.0,0.0
1996,6,0.0,0.0,0.0,0.0,0.0
1996,7,-207192567.62480956,-0.0,0.0,0.0,-207192567.6248096
1996,8,0.0,0.0,0.0,0.0,0.0
1996,9,0.0,0.0,0.0,0.0,0.0
1996,10,-155748817.62480956,-0.0,0.0,0.0,-155748817.62480956
1996,11,0.0,0.0,0.0,0.0,0.0
1996,12,0.0,0.0,0.0,0.0,0.0
1997,1,-207192567.62480956,-0.0,0.0,0.0,-207192567.6248096
1997,2,0.0,0.0,0.0,0.0,0.0
1997,3,0.0,0.0,0.0,0.0,0.0
1997,4,-155748817.62480956,-0.0,0.0,0.0,-155748817.62480956
1997,5,0.0,0.0,0.0,0.0,0.0
1997,6,0.0,0.0,0.0,0.0,0.0
1997,7,-207192567.62480956,-0.0,0.0,0.0,-207192567.6248096
1997,8,0.0,0.0,0.0,0.0,0.0
1997,9,0.0,0.0,0.0,0.0,0.0
1997,10,-155748817.62480956,-0.0,0.0,0.0,-155748817.62480956
1997,11,0.0,0.0,0.0,0.0,0.0
1997,12,0.0,0.0,0.0,0.0,0.0
1998,1,-179619080.63888663,-0.0,0.0,0.0,-179619080.6388866
1998,2,-16128095.427800205,-0.0,0.0,0.0,-16128095.427800205
1998,3,-12575095.018768609,-0.0,0.0,0.0,-12575095.018768609
1998,4,-166766068.9726887,-0.0,0.0,0.0,-166766068.9726887
1998,5,-11538423.178408656,-0.0,0.0,0.0,-11538423.178408656
1998,6,-21575841.25823271,-0.0,0.0,0.0,-21575841.25823271
1998,7,-182507193.51355606,-0.0,0.0,0.0,-182507193.51355606
1998,8,-26798480.447067015,-0.0,0.0,0.0,-26798480.447067015
1998,9,-25821966.58352907,-0.0,0.0,0.0,-25821966.58352907
1998,10,-176775745.30691612,-0.0,0.0,0.0,-176775745.3069161
1998,11,-15201802.475363387,-0.0,0.0,0.0,-15201802.475363387
1998,12,-15204887.72366138,-0.0,0.0,0.0,-15204887.72366138
1999,1,-169251060.87967506,-0.0,0.0,0.0,-169251060.87967503
1999,2,-6839299.890410959,-0.0,0.0,0.0,-6839299.890410959
1999,3,-7144314.162100396,-0.0,0.0,0.0,-7144314.162100396
1999,4,-155748817.62480956,-0.0,0.0,0.0,-155748817.62480956
1999,5,0.0,0.0,0.0,0.0,0.0
1999,6,0.0,0.0,0.0,0.0,0.0
1999,7,-155748817.62480956,-0.0,0.0,0.0,-155748817.62480956
1999,8,0.0,0.0,0.0,0.0,0.0
1999,9,0.0,0.0,0.0,0.0,0.0
1999,10,-155748817.62480956,-0.0,0.0,0.0,-155748817.62480956
1999,11,0.0,0.0,0.0,0.0,0.0
1999,12,0.0,0.0,0.0,0.0,0.0
2000,1,0.0,-997011.7382106836,457.9368439054345,35261136.980718456,34264125.24250777
2000,2,0.0,-3182108.6599190747,406.7388333264132,31318890.16613382,28136781.506214745
2000,3,0.0,-11834434.857629804,441.3307906439041,33982470.87958061,22148036.021950804
2000,4,0.0,-11933002.560314305,409.9332675266951,31564861.599555522,19631859.039241217
2000,5,0.0,-2979131.2935557747,375.15624628333796,28887030.963817023,25907899.67026125
2000,6,0.0,-2761664.2840892975,314.2492196030539,24197189.909435153,21435525.625345856
2000,7,0.0,-1004995.428904863,271.18602194240043,20881323.68956483,19876328.26065997
2000,8,0.0,-1027609.9621956316,227.5879752304336,17524274.092743386,16496664.130547754
2000,9,0.0,-1000808.3292806242,275.70692859012445,21229433.501439586,20228625.172158964
2000,10,0.0,-1013976.4421452474,387.7308243611439,29855273.475808084,28841297.033662837
2000,11,0.0,-984368.1399365601,411.71774816273745,31702266.608530786,30717898.468594227
2000,12,0.0,-2753346.6315041357,442.78915114610135,34094764.63824981,31341418.00674567
2001,1,0.0,-2936799.9457144327,436.0692934947541,33577335.59909607,30640535.653381635
2001,2,0.0,-5242849.167357,380.5160985022348,29299739.58467208,24056890.41731508
2001,3,0.0,-12600481.313239552,415.62736360006653,32003306.997205123,19402825.68396557
2001,4,0.0,-3978773.331129941,392.46275529847907,30219632.157982886,26240858.826852944
2001,5,0.0,-1090182.5717075486,351.03735562056016,27029876.382783134,25939693.811075583
2001,6,0.0,-1031542.1005393593,292.2277202675633,22501534.460602373,21469992.360063013
2001,7,0.0,-1041779.4868419523,263.8804089353578,20318791.48802255,19277012.0011806
2001,8,0.0,-7268343.7849958595,228.9110326239986,17626149.512047894,10357805.727052035
2001,9,0.0,-4571063.083839037,280.5981603359989,21606058.345871918,17034995.26203288
2001,10,0.0,-1576370.568808939,385.7561641176114,29703224.637056075,28126854.068247136
2001,11,0.0,-10473100.114965674,407.63290845827555,31387733.951287217,20914633.836321544
2001,12,0.0,-3215955.045709546,452.1948556422299,34819003.8844517,31603048.838742156
2002,1,0.0,-1026259.6420462454,451.43739608475505,34760679.49852614,33734419.8564799
2002,2,0.0,-3729769.3118341602,381.39009539347717,29367037.345297743,25637268.033463582
2002,3,0.0,-14896395.862272218,408.71966977888974,31471414.57297451,16575018.710702293
2002,4,0.0,-9873311.812456548,383.59640297674525,29536923.029209387,19663611.21675284
2002,5,0.0,-5227572.606121883,347.8070262052509,26781141.01780432,21553568.411682438
2002,6,0.0,-3977973.4964803234,289.91534543837884,22323481.598755173,18345508.10227485
2002,7,0.0,-10534154.099175444,254.68909081430357,19611059.992701374,9076905.89352593
2002,8,0.0,-2187018.2079672655,226.47893411417607,17438877.92679156,15251859.718824293
2002,9,0.0,-10412474.635569142,273.59975770208933,21067181.343060877,10654706.707491735
2002,10,0.0,-8548794.550129825,386.10798600991944,29730314.922763795,21181520.37263397
2002,11,0.0,-968048.2245625705,406.4030166217564,31293032.279875245,30324984.055312674
2002,12,0.0,-6473073.092088727,454.5082310360553,34997133.78977626,28524060.69768753
2003,1,0.0,-12531318.113251714,463.1155642539097,35659898.44755105,23128580.334299333
2003,2,0.0,-12221586.221620457,384.03065343360345,29570360.314387467,17348774.092767008
2003,3,0.0,-6983022.309319444,420.22987795748185,32357700.602726102,25374678.293406658
2003,4,0.0,-2816457.7374676554,390.3886508483642,30059926.11532404,27243468.377856385
2003,5,0.0,-1939124.714340656,349.48648027765034,26910458.981379077,24971334.26703842
2003,6,0.0,-1020661.8152685883,292.4639410112516,22519723.457866378,21499061.64259779
2003,7,0.0,-8731568.37844827,247.5980152934328,19065047.177594326,10333478.799146056
2003,8,0.0,-3211618.6142035723,215.37380289187155,16583782.822674109,13372164.208470536
2003,9,0.0,-983187.267013073,276.80760903630915,21314185.895795804,20330998.62878273
2003,10,0.0,-4638708.391212761,378.50047310544653,29144536.429119386,24505828.037906624
2003,11,0.0,-11930691.830018396,398.3663552703158,30674209.35581432,18743517.52579592
2003,12,0.0,-11847175.43425336,428.9368474104689,33028137.250606105,21180961.816352747
2004,1,0.0,-7447093.298136458,456.0311949058054,35114402.00774702,27667308.70961056
2004,2,0.0,-9127395.52659642,406.69693647605135,31315664.108655952,22188268.582059532
2004,3,0.0,-5206293.854486525,423.70408994881694,32625214.926058903,27418921.07157238
2004,4,0.0,-4795937.644172159,385.760413608481,29703551.84785304,24907614.20368088
2004,5,0.0,-2726121.3758480335,348.31602041008625,26820333.571576644,24094212.19572861
2004,6,0.0,-2641929.801818901,289.7573250838593,22311314.031457167,19669384.229638267
2004,7,0.0,-11209308.654204562,244.9534346782312,18861414.470223803,7652105.816019241
2004,8,0.0,-9910435.536736406,214.28053066923093,16499600.861530783,6589165.324794376
2004,9,0.0,-8237464.597990644,271.7496877908797,20924725.959897734,12687261.361907091
2004,10,0.0,-3764868.454792573,384.4720429626521,29604347.30812421,25839478.853331637
