year,month,CapEx_Soft,CapEx_Project,CapEx_Turbine,CapEx_ArrayCableSystem,CapEx_ExportCableSystem,CapEx_OffshoreSubstationSystem,CapEx_ScourProtectionSystem,CapEx_MonopileSystem,CapEx_ArrayCableInstallation,CapEx_ExportCableInstallation,CapEx_MonopileInstallation,CapEx_OffshoreSubstationInstallation,CapEx_ScourProtectionInstallation,CapEx_TurbineInstallation,OpEx,Revenue,cash_flow,Energy Production (GWh),CapEx_Installation,CapEx_System
1995,1,-692529000.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-692529000.0,0.0,0.0,0.0
1995,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,1,-0.0,-24965322.5,-119531250.0,-3019773.292163438,-16743645.312500002,-5385384.375,-1237175.0,-37765787.76300007,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-208648338.2426635,0.0,0.0,-64151765.74266351
1996,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,4,-0.0,-0.0,-119531250.0,-3019773.292163438,-16743645.312500002,-5385384.375,-1237175.0,-37765787.76300007,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-183683015.7426635,0.0,0.0,-64151765.74266351
1996,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,7,-0.0,-24965322.5,-119531250.0,-3019773.292163438,-16743645.312500002,-5385384.375,-1237175.0,-37765787.76300007,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-208648338.2426635,0.0,0.0,-64151765.74266351
1996,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,10,-0.0,-0.0,-119531250.0,-3019773.292163438,-16743645.312500002,-5385384.375,-1237175.0,-37765787.76300007,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-183683015.7426635,0.0,0.0,-64151765.74266351
1996,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,1,-0.0,-24965322.5,-119531250.0,-3019773.292163438,-16743645.312500002,-5385384.375,-1237175.0,-37765787.76300007,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-208648338.2426635,0.0,0.0,-64151765.74266351
1997,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,4,-0.0,-0.0,-119531250.0,-3019773.292163438,-16743645.312500002,-5385384.375,-1237175.0,-37765787.76300007,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-183683015.7426635,0.0,0.0,-64151765.74266351
1997,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,7,-0.0,-24965322.5,-119531250.0,-3019773.292163438,-16743645.312500002,-5385384.375,-1237175.0,-37765787.76300007,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-208648338.2426635,0.0,0.0,-64151765.74266351
1997,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,10,-0.0,-0.0,-119531250.0,-3019773.292163438,-16743645.312500002,-5385384.375,-1237175.0,-37765787.76300007,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-183683015.7426635,0.0,0.0,-64151765.74266351
1997,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,1,-0.0,-0.0,-119531250.0,-3019773.292163438,-16743645.312500002,-5385384.375,-1237175.0,-37765787.76300007,-5931159.42578634,-10540176.677477939,-0.0,-5360820.216210046,-5885856.164383562,-0.0,-0.0,0.0,-211401028.22652137,0.0,-27718012.483857885,-64151765.74266351
1998,2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5208027.938378982,-4842401.41215009,-0.0,-0.0,-5201095.890410959,-0.0,-0.0,0.0,-15251525.24094003,0.0,-15251525.24094003,0.0
1998,3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5755852.641722555,-4557845.56283502,-3511955.9888853813,-0.0,-5773356.164383562,-0.0,-0.0,0.0,-19599010.357826516,0.0,-19599010.357826516,0.0
1998,4,-0.0,-0.0,-119531250.0,-3019773.292163438,-16743645.312500002,-5385384.375,-1237175.0,-37765787.76300007,-5565671.452471489,-0.0,-7408718.402233653,-0.0,-5580102.7397260275,-6272561.917808219,-0.0,0.0,-208510070.2549029,0.0,-24827054.51223939,-64151765.74266351
1998,5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5763563.195271824,-0.0,-7618832.2624686975,-0.0,-5743356.164383562,-7637386.164383561,-0.0,0.0,-26763137.786507644,0.0,-26763137.786507644,0.0
1998,6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5575710.0455241045,-0.0,-7298833.837811163,-0.0,-2057328.7671232885,-7369587.7397260275,-0.0,0.0,-22301460.39018458,0.0,-22301460.39018458,0.0
1998,7,-0.0,-0.0,-119531250.0,-3019773.292163438,-16743645.312500002,-5385384.375,-1237175.0,-37765787.76300007,-5740387.3249078905,-0.0,-7618832.2624686975,-0.0,-0.0,-7607381.164383561,-0.0,0.0,-204649616.49442366,0.0,-20966600.751760148,-64151765.74266351
1998,8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5775738.640525504,-0.0,-7618832.2624686975,-0.0,-0.0,-7631836.164383561,-0.0,0.0,-21026407.06737776,0.0,-21026407.06737776,0.0
1998,9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4641999.629002327,-0.0,-6365448.8430354325,-0.0,-0.0,-7369507.7397260275,-0.0,0.0,-18376956.211763784,0.0,-18376956.211763784,0.0
1998,10,-0.0,-0.0,-119531250.0,-3019773.292163438,-16743645.312500002,-5385384.375,-1237175.0,-37765787.76300007,-0.0,-0.0,-0.0,-0.0,-0.0,-7599806.164383561,-0.0,0.0,-191282821.90704706,0.0,-7599806.164383561,-64151765.74266351
1998,11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7394112.7397260275,-0.0,0.0,-7394112.7397260275,0.0,-7394112.7397260275,0.0
1998,12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7595761.164383561,-0.0,0.0,-7595761.164383561,0.0,-7595761.164383561,0.0
1999,1,-0.0,-0.0,-119531250.0,-3019773.292163438,-16743645.312500002,-5385384.375,-1237175.0,-37765787.76300007,-0.0,-0.0,-0.0,-0.0,-0.0,-2420944.7716894234,-0.0,0.0,-186103960.51435292,0.0,-2420944.7716894234,-64151765.74266351
1999,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,4,-0.0,-0.0,-119531250.0,-3019773.292163438,-16743645.312500002,-5385384.375,-1237175.0,-37765787.76300007,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-183683015.7426635,0.0,0.0,-64151765.74266351
1999,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,7,-0.0,-0.0,-119531250.0,-3019773.292163438,-16743645.312500002,-5385384.375,-1237175.0,-37765787.76300007,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-183683015.7426635,0.0,0.0,-64151765.74266351
1999,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,10,-0.0,-0.0,-119531250.0,-3019773.292163438,-16743645.312500002,-5385384.375,-1237175.0,-37765787.76300007,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-183683015.7426635,0.0,0.0,-64151765.74266351
1999,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1088571.7075214644,51319050.41677766,50230478.7092562,477.3865155049085,0.0,0.0
2000,2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-972681.2878835892,45338931.71804763,44366250.43016404,421.7575043539314,0.0,0.0
2000,3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1061122.6249660146,49617804.16492527,48556681.53995925,461.560968976049,0.0,0.0
2000,4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-977421.9828035355,44784906.76915469,43807484.78635115,416.6037838991134,0.0,0.0
2000,5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1077922.7375537697,37089122.31176704,36011199.574213274,345.01509127225154,0.0,0.0
2000,6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5312566.0926548205,31006502.211400803,25693936.118745983,288.4325787107052,0.0,0.0
2000,7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6023058.453993873,27306440.8841655,21283382.430171628,254.01340357363256,0.0,0.0
2000,8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5172861.037509971,23651446.090997756,18478585.053487785,220.01345200928145,0.0,0.0
