year,month,CapEx ($),OpEx ($),Energy Production (GWh),Revenue ($),Cash Flow ($)
2000,12,0.0,-2994340.8914783653,1043.2653635309773,61344003.37562146,58349662.48414309
2001,1,0.0,-9621761.640887767,1065.2534541767395,62636903.10559228,53015141.46470451
2001,2,0.0,-8924081.228796523,931.9755295788284,54800161.13923511,45876079.91043858
2001,3,0.0,-3010419.848289456,1043.1879699745707,61339452.63450475,58329032.78621529
2001,4,0.0,-2882953.7877499727,997.325899001376,58642762.8612809,55759809.07353093
2001,5,0.0,-8518215.98238234,799.2752511877775,46997384.76984131,38479168.78745897
2001,6,0.0,-4038630.164251191,646.596268090383,38019860.56371452,33981230.399463326
2001,7,0.0,-2968972.4659103253,547.8885334475444,32215845.766715612,29246873.300805286
2001,8,0.0,-6837105.302195123,476.0023651944091,27988939.073431253,21151833.77123613
2001,9,0.0,-10667036.174076423,604.3012055953922,35532910.88900906,24865874.714932635
2001,10,0.0,-11555751.123990966,876.7524595246816,51553044.62005128,39997293.49606031
2001,11,0.0,-12469380.538577808,941.5147275758469,55361065.9814598,42891685.44288199
2001,12,0.0,-6538962.138952379,1033.493669235488,60769427.75104669,54230465.612094305
2002,1,0.0,-11694103.774657682,1057.5869042185716,62186109.968052,50492006.19339432
2002,2,0.0,-7707660.503159471,927.9530510900186,54563639.404093094,46855978.90093362
2002,3,0.0,-8818461.483417613,1034.6305439650198,60836275.985143155,52017814.50172554
2002,4,0.0,-10039691.217208862,988.2285671105323,58107839.74609929,48068148.52889043
2002,5,0.0,-9643545.197629696,795.107681745266,46752331.686621636,37108786.48899194
2002,6,0.0,-7020774.66989325,643.1671439688288,37818228.06536713,30797453.395473883
2002,7,0.0,-4277331.599472455,546.0905428298618,32110123.91839587,27832792.318923414
2002,8,0.0,-5999306.088795606,474.8845709510011,27923212.771918863,21923906.683123257
2002,9,0.0,-2936688.8642501812,606.1249626084244,35640147.80137536,32703458.937125176
2002,10,0.0,-10755839.025253858,876.5554597235156,51541461.031742714,40785622.00648886
2002,11,0.0,-1798615.7543073173,944.3105940278664,55525462.92883854,53726847.17453123
2002,12,0.0,-11599952.047552276,1028.8087875961248,60493956.710652135,48894004.663099855
2003,1,0.0,-6513131.272246602,1060.0364843956177,62330145.282462314,55817014.010215715
2003,2,0.0,-8631315.170519317,929.4800837337043,54653428.92354181,46022113.75302249
2003,3,0.0,-3025658.2072863816,1037.6319674921579,61012759.68853888,57987101.4812525
2003,4,0.0,-10539323.03726939,988.969567292767,58151410.55681469,47612087.5195453
2003,5,0.0,-5546578.531637344,797.200734426054,46875403.18425198,41328824.65261464
2003,6,0.0,-3861669.562720713,644.0653093422038,37871040.18932158,34009370.62660086
2003,7,0.0,-11688933.547036864,544.1520584026263,31996141.034074426,20307207.48703756
2003,8,0.0,-5635777.975288138,474.65292227561014,27909591.829805877,22273813.85451774
2003,9,0.0,-8101386.724023238,603.2542336827961,35471348.94054841,27369962.216525175
2003,10,0.0,-2658450.4089093446,878.9891384238335,51684561.33932141,49026110.93041207
2003,11,0.0,-12237549.61712191,938.3044454483295,55172301.39236177,42934751.775239855
2003,12,0.0,-7446869.522982759,1028.930459126379,60501110.99663108,53054241.47364832
2004,1,0.0,-9367419.08940735,1054.525287519958,62006086.906173535,52638667.81676619
2004,2,0.0,-14515825.416395314,922.7871169220376,54259882.47501581,39744057.0586205
2004,3,0.0,-5340298.519812404,1033.5443244952053,60772406.28031807,55432107.76050566
2004,4,0.0,-4530540.062035202,988.2328078319699,58108089.10051983,53577549.038484626
2004,5,0.0,-12350143.193338823,794.0556534511429,46690472.4229272,34340329.229588374
2004,6,0.0,-4466955.37564444,642.605012616495,37785174.7418499,33318219.36620546
2004,7,0.0,-14375756.452454273,540.8476055063874,31801839.203775577,17426082.751321305
2004,8,0.0,-5740910.952661043,472.186105513736,27764543.004207674,22023632.051546633
2004,9,0.0,-8130280.485697348,600.7176545798915,35322198.089297615,27191917.603600267
2004,10,0.0,-14307163.511836154,870.8292950025606,51204762.54615056,36897599.0343144
2004,11,0.0,-3299851.8729995727,940.7028871440982,55313329.76407297,52013477.8910734
2004,12,0.0,-3009137.768178098,1030.382644189011,60586499.47831384,57577361.71013574
2005,1,0.0,-10063289.412884016,1055.4534204801841,62060661.12423483,51997371.71135081
2005,2,0.0,-4259395.5647538025,929.6605361349879,54664039.52473728,50404643.95998348
2005,3,0.0,-10336770.618152587,1031.7747097743204,60668352.93473004,50331582.31657745
2005,4,0.0,-5560823.439413977,989.0151662582285,58154091.77598383,52593268.33656985
2005,5,0.0,-8613358.335910931,794.5584070630176,46720034.33530543,38106675.9993945
2005,6,0.0,-5484274.337472166,642.4019398579474,37773234.06364731,32288959.72617514
2005,7,0.0,-12759331.096678497,542.6618105470961,31908514.460169256,19149183.36349076
2005,8,0.0,-11649767.713755898,471.8258072576548,27743357.4667501,16093589.752994202
2005,9,0.0,-10632131.821317546,600.7060963921274,35321518.467857085,24689386.64653954
2005,10,0.0,-1707350.6684978807,875.534443184268,51481425.25923496,49774074.590737075
