id,substation_id,name,type,latitude,longitude,string_actual,order_actual,string,order,distance,subassembly,upstream_cable,easting,northing,floris_x,floris_y,cable_length,bury_speed
AZ26,CWW OSS,AZ26,turbine,40.91657333,-70.72292111,4,0,4,0,0,16MW_operations.yaml,array.yaml,354914,4530924,9260,18520,0,0
BA26,CWW OSS,BA26,turbine,40.89989722,-70.72248833,4,1,4,1,0,16MW_operations.yaml,array.yaml,354914,4529072,9260,16668,0,0
BB26,CWW OSS,BB26,turbine,40.88322111,-70.72205583,4,2,4,2,0,16MW_operations.yaml,array.yaml,354914,4527220,9260,14816,0,0
BC26,CWW OSS,BC26,turbine,40.866545,-70.72162361,4,3,4,3,0,16MW_operations.yaml,array.yaml,354914,4525368,9260,12964,0,0
BD26,CWW OSS,BD26,turbine,40.84986889,-70.72119167,4,4,4,4,0,16MW_operations.yaml,array.yaml,354914,4523516,9260,11112,0,0
BE26,CWW OSS,BE26,turbine,40.83319278,-70.72076028,4,5,4,5,0,16MW_operations.yaml,array.yaml,354914,4521664,9260,9260,0,0
BF26,CWW OSS,BF26,turbine,40.81651667,-70.72032917,4,6,4,6,0,16MW_operations.yaml,array.yaml,354914,4519812,9260,7408,0,0
BG26,CWW OSS,BG26,turbine,40.79984028,-70.71989833,4,7,4,7,0,16MW_operations.yaml,array.yaml,354914,4517960,9260,5556,0,0
BH26,CWW OSS,BH26,turbine,40.78316389,-70.71946806,4,8,4,8,0,16MW_operations.yaml,array.yaml,354914,4516108,9260,3704,0,0
BJ26,CWW OSS,BJ26,turbine,40.7664875,-70.71903806,4,9,4,9,0,16MW_operations.yaml,array.yaml,354914,4514256,9260,1852,0,0
AX26,CWW OSS,AX26,turbine,40.949925,-70.72378806,5,0,5,0,0,16MW_operations.yaml,array.yaml,354914,4534628,9260,22224,0,0
AX27,CWW OSS,AX27,turbine,40.95025194,-70.70179361,5,1,5,1,0,16MW_operations.yaml,array.yaml,356766,4534628,11112,22224,0,0
AX28,CWW OSS,AX28,turbine,40.95057444,-70.67979861,5,2,5,2,0,16MW_operations.yaml,array.yaml,358618,4534628,12964,22224,0,0
AY29,CWW OSS,AY29,turbine,40.93421639,-70.65738639,5,3,5,3,0,16MW_operations.yaml,array.yaml,360470,4532776,14816,20372,0,0
AZ30,CWW OSS,AZ30,turbine,40.91785389,-70.634985,5,4,5,4,0,16MW_operations.yaml,array.yaml,362322,4530924,16668,18520,0,0
BA31,CWW OSS,BA31,turbine,40.90148667,-70.61259472,5,5,5,5,0,16MW_operations.yaml,array.yaml,364174,4529072,18520,16668,0,0
BA32,CWW OSS,BA32,turbine,40.90179194,-70.590615,5,6,5,6,0,16MW_operations.yaml,array.yaml,366026,4529072,20372,16668,0,0
BB33,CWW OSS,BB33,turbine,40.88541583,-70.56824111,5,7,5,7,0,16MW_operations.yaml,array.yaml,367878,4527220,22224,14816,0,0
AY28,CWW OSS,AY28,turbine,40.93389806,-70.67937611,6,0,6,0,0,16MW_operations.yaml,array.yaml,358618,4532776,12964,20372,0,0
AZ29,CWW OSS,AZ29,turbine,40.91754,-70.65696972,6,1,6,1,0,16MW_operations.yaml,array.yaml,360470,4530924,14816,18520,0,0
BA30,CWW OSS,BA30,turbine,40.90117722,-70.63457417,6,2,6,2,0,16MW_operations.yaml,array.yaml,362322,4529072,16668,16668,0,0
BB31,CWW OSS,BB31,turbine,40.88480972,-70.61218972,6,3,6,3,0,16MW_operations.yaml,array.yaml,364174,4527220,18520,14816,0,0
BB32,CWW OSS,BB32,turbine,40.88511472,-70.59021556,6,4,6,4,0,16MW_operations.yaml,array.yaml,366026,4527220,20372,14816,0,0
BC32,CWW OSS,BC32,turbine,40.8684375,-70.58981639,6,5,6,5,0,16MW_operations.yaml,array.yaml,366026,4525368,20372,12964,0,0
