id,substation_id,name,type,latitude,longitude,string_actual,order_actual,string,order,distance,subassembly,upstream_cable,easting,northing,floris_x,floris_y,cable_length,bury_speed
D-13,OSS_KHN,D-13,turbine,36.40316186,-75.16290615,2.0,1.0,2.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,485392.882,4028678.01,14959,15239,2.166215629690785,0
D-14,OSS_KHN,D-14,turbine,36.39636047,-75.14988512,2.0,2.0,2.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,486559.2647,4027921.694,16125,14483,1.4591356208802646,0
C-14,OSS_KHN,C-14,turbine,36.41471886,-75.14455498,2.0,3.0,2.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,487040.2916,4029957.319,16606,16518,2.1662121629932103,0
C-13,OSS_KHN,C-13,turbine,36.4215208,-75.15757862,2.0,4.0,2.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,485873.9089,4030713.635,15440,17275,1.4591338345419145,0
E-12,OSS_KHN,E-12,turbine,36.39160203,-75.18125189,3.0,0.0,3.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,483745.4724,4027398.701,13311,13960,13.962485317261825,0
H-12,OSS_KHN,H-12,turbine,36.33652096,-75.19720429,3.0,1.0,3.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,482302.3917,4021291.827,11868,7853,6.358954987849092,0
H-13,OSS_KHN,H-13,turbine,36.32972321,-75.18419141,3.0,2.0,3.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,483468.7744,4020535.511,13035,7097,1.459140566737577,0
H-14,OSS_KHN,H-14,turbine,36.32292403,-75.17118078,3.0,3.0,3.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,484635.1571,4019779.195,14201,6340,1.4591433137848455,0
J-14,OSS_KHN,J-14,turbine,36.3045642,-75.1764985,3.0,4.0,3.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,484154.1302,4017743.57,13720,4305,2.1662430400636,0
E-10,OSS_KHN,E-10,turbine,36.40519653,-75.20730008,4.0,0.0,4.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,481412.707,4028911.333,10978,15472,11.183940580428262,0
D-10,OSS_KHN,D-10,turbine,36.42355742,-75.20198287,4.0,1.0,4.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,481893.7339,4030946.958,11459,17508,2.1662076052581303,0
D-11,OSS_KHN,D-11,turbine,36.41676033,-75.18895503,4.0,2.0,4.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,483060.1166,4030190.642,12626,16752,1.4591299459660263,0
D-12,OSS_KHN,D-12,turbine,36.40996181,-75.17592946,4.0,3.0,4.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,484226.4993,4029434.326,13792,15995,1.4591316358553692,0
C-12,OSS_KHN,C-12,turbine,36.42832131,-75.17060454,4.0,4.0,4.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,484707.5262,4031469.951,14273,18031,2.166207142462087,0
E-11,OSS_KHN,E-11,turbine,36.3984,-75.19427485,5.0,0.0,5.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,482579.0897,4028155.017,12145,14716,12.57321185728638,0
F-11,OSS_KHN,F-11,turbine,36.38003937,-75.19959219,5.0,1.0,5.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,482098.0628,4026119.392,11664,12680,2.1662170635546816,0
G-11,OSS_KHN,G-11,turbine,36.36167847,-75.20490705,5.0,2.0,5.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,481617.0359,4024083.767,11183,10645,2.166221407454052,0
G-12,OSS_KHN,G-12,turbine,36.3548816,-75.1918893,5.0,3.0,5.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,482783.4186,4023327.452,12349,9888,1.45913730336247,0
G-13,OSS_KHN,G-13,turbine,36.3480833,-75.17887382,5.0,4.0,5.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,483949.8013,4022571.136,13516,9132,1.459138658640522,0
E-06,OSS_KHN,E-06,turbine,36.43236829,-75.25942362,6.0,0.0,6.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,476747.1762,4031936.596,6313,18498,5.626880887347866,0
E-07,OSS_KHN,E-07,turbine,36.42557751,-75.24638934,6.0,1.0,6.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,477913.5589,4031180.28,7479,17741,1.4591208991041076,0
E-08,OSS_KHN,E-08,turbine,36.41878529,-75.23335732,6.0,2.0,6.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,479079.9416,4030423.965,8646,16985,1.4591238319557611,0
E-09,OSS_KHN,E-09,turbine,36.41199163,-75.22032756,6.0,3.0,6.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,480246.3243,4029667.649,9812,16229,1.4591267651916546,0
D-09,OSS_KHN,D-09,turbine,36.43035306,-75.21501297,6.0,4.0,6.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,480727.3512,4031703.273,10293,18264,2.1662034467454654,0
E-01,OSS_KHN,E-01,turbine,36.46630059,-75.32462903,7.0,0.0,7.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,470915.2628,4035718.175,481,22279,1.4591078899058745,0
F-01,OSS_KHN,F-01,turbine,36.44793449,-75.32992016,7.0,1.0,7.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,470434.2359,4033682.551,0,20244,2.1661846539177376,0
F-02,OSS_KHN,F-02,turbine,36.44115147,-75.31687718,7.0,2.0,7.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,471600.6186,4032926.235,1166,19487,1.4591091419423967,0
G-02,OSS_KHN,G-02,turbine,36.42278563,-75.32216848,7.0,3.0,7.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,471119.5917,4030890.61,685,17452,2.1661945588443565,0
G-03,OSS_KHN,G-03,turbine,36.41600171,-75.30913039,7.0,4.0,7.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,472285.9744,4030134.294,1852,16695,1.4591135186208777,0
F-03,OSS_KHN,F-03,turbine,36.43436699,-75.30383646,8.0,0.0,8.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,472767.0013,4032169.919,2333,18731,2.950985213649969,0
F-12,OSS_KHN,F-12,turbine,36.37324196,-75.18657184,8.0,1.0,8.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,483264.4455,4025363.076,12830,11924,12.573248002065217,0
F-13,OSS_KHN,F-13,turbine,36.36644311,-75.17355375,8.0,2.0,8.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,484430.8282,4024606.761,13997,11168,1.459137316635178,0
F-14,OSS_KHN,F-14,turbine,36.35964282,-75.16053792,8.0,3.0,8.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,485597.2109,4023850.445,15163,10411,1.459140139846246,0
F-15,OSS_KHN,F-15,turbine,36.35284111,-75.14752436,8.0,4.0,8.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,486763.5936,4023094.129,16329,9655,1.4591410014493575,0
E-03,OSS_KHN,E-03,turbine,36.452732,-75.29854007,9.0,0.0,9.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,473248.0282,4034205.544,2814,20767,1.4591114244357528,0
D-03,OSS_KHN,D-03,turbine,36.47109673,-75.29324121,9.0,1.0,9.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,473729.0551,4036241.169,3295,22802,2.166185796697955,0
D-04,OSS_KHN,D-04,turbine,36.46430972,-75.2801975,9.0,2.0,9.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,474895.4378,4035484.853,4461,22046,1.4591123892801934,0
E-04,OSS_KHN,E-04,turbine,36.44594554,-75.28549899,9.0,3.0,9.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,474414.4109,4033449.228,3980,20010,2.166188787193215,0
E-05,OSS_KHN,E-05,turbine,36.43915764,-75.27246017,9.0,4.0,9.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,475580.7936,4032692.912,5147,19254,1.4591165363941787,0
F-08,OSS_KHN,F-08,turbine,36.40042302,-75.23866682,10.0,0.0,10.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,478598.9147,4028388.34,8165,14949,9.329114879665877,0
H-08,OSS_KHN,H-08,turbine,36.36369762,-75.2492784,10.0,1.0,10.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,477636.8609,4024317.09,7203,10878,4.262573324756301,0
H-09,OSS_KHN,H-09,turbine,36.35690561,-75.23625649,10.0,2.0,10.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,478803.2436,4023560.774,8369,10122,1.4591306251933605,0
H-10,OSS_KHN,H-10,turbine,36.35011216,-75.22323683,10.0,3.0,10.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,479969.6263,4022804.458,9535,9365,1.459133976202679,0
H-11,OSS_KHN,H-11,turbine,36.34331727,-75.21021943,10.0,4.0,10.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,481136.009,4022048.143,10702,8609,1.459136576067974,0
F-04,OSS_KHN,F-04,turbine,36.42758108,-75.29079801,11.0,0.0,11.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,473933.384,4031413.603,3499,17975,4.0782558432246,0
