id,substation_id,name,type,latitude,longitude,string_actual,order_actual,string,order,distance,subassembly,upstream_cable,easting,northing,floris_x,floris_y,cable_length,bury_speed
C3,OSS,C3,turbine,-41.51056772,-74.70844074,4.0,2.0,4.0,2.0,0.0,20MW_core_wind_floating.yaml,array_core_wind.yaml,4545.45,3030.3,4545.45,3030.3,5.987345923,0
D3,OSS,D3,turbine,-41.4676645,-74.70120872,4.0,3.0,4.0,3.0,0.0,20MW_core_wind_floating.yaml,array_core_wind.yaml,6060.6,3030.3,6060.6,3030.3,8.999859966,0
E3,OSS,E3,turbine,-41.42480234,-74.69396878,5.0,0.0,5.0,0.0,0.0,20MW_core_wind_floating.yaml,array_core_wind.yaml,7575.75,3030.3,7575.75,3030.3,3.469796246,0
F3,OSS,F3,turbine,-41.38198123,-74.68672092,5.0,1.0,5.0,1.0,0.0,20MW_core_wind_floating.yaml,array_core_wind.yaml,9090.9,3030.3,9090.9,3030.3,5.965362363,0
G3,OSS,G3,turbine,-41.33920115,-74.67946516,5.0,2.0,5.0,2.0,0.0,20MW_core_wind_floating.yaml,array_core_wind.yaml,10606.05,3030.3,10606.05,3030.3,5.969754923,0
H4,OSS,H4,turbine,-41.32392189,-74.66090211,5.0,3.0,5.0,3.0,0.0,20MW_core_wind_floating.yaml,array_core_wind.yaml,12121.2,4545.45,12121.2,4545.45,28.16279473,0
A2,OSS,A2,turbine,-41.5691178,-74.73421599,6.0,0.0,6.0,0.0,0.0,20MW_core_wind_floating.yaml,array_core_wind.yaml,1515.15,1515.15,1515.15,1515.15,5.967346643,0
B2,OSS,B2,turbine,-41.52611487,-74.72699426,6.0,1.0,6.0,1.0,0.0,20MW_core_wind_floating.yaml,array_core_wind.yaml,3030.3,1515.15,3030.3,1515.15,5.971747799,0
C2,OSS,C2,turbine,-41.4831531,-74.71976457,6.0,2.0,6.0,2.0,0.0,20MW_core_wind_floating.yaml,array_core_wind.yaml,4545.45,1515.15,4545.45,1515.15,5.976151625,0
D2,OSS,D2,turbine,-41.44023249,-74.71252694,6.0,3.0,6.0,3.0,0.0,20MW_core_wind_floating.yaml,array_core_wind.yaml,6060.6,1515.15,6060.6,1515.15,5.98055581,0
E2,OSS,E2,turbine,-41.39735301,-74.70528138,6.0,4.0,6.0,4.0,0.0,20MW_core_wind_floating.yaml,array_core_wind.yaml,7575.75,1515.15,7575.75,1515.15,5.984963769,0
F2,OSS,F2,turbine,-41.35451466,-74.69802791,6.0,5.0,6.0,5.0,0.0,20MW_core_wind_floating.yaml,array_core_wind.yaml,9090.9,1515.15,9090.9,1515.15,5.989372088,0
G2,OSS,G2,turbine,-41.31171742,-74.69076654,6.0,6.0,6.0,6.0,0.0,20MW_core_wind_floating.yaml,array_core_wind.yaml,10606.05,1515.15,10606.05,1515.15,12.11262191,0
A1,OSS,A1,turbine,-41.54169703,-74.74554745,7.0,0.0,7.0,0.0,0.0,20MW_core_wind_floating.yaml,array_core_wind.yaml,1515.15,0.0,1515.15,0.0,5.969330053,0
B1,OSS,B1,turbine,-41.49867656,-74.7383201,7.0,1.0,7.0,1.0,0.0,20MW_core_wind_floating.yaml,array_core_wind.yaml,3030.3,0.0,3030.3,0.0,5.973738701,0
C1,OSS,C1,turbine,-41.45569734,-74.7310848,7.0,2.0,7.0,2.0,0.0,20MW_core_wind_floating.yaml,array_core_wind.yaml,4545.45,0.0,4545.45,0.0,5.978151019,0
D1,OSS,D1,turbine,-41.41275934,-74.72384155,7.0,3.0,7.0,3.0,0.0,20MW_core_wind_floating.yaml,array_core_wind.yaml,6060.6,0.0,6060.6,0.0,5.982565009,0
E1,OSS,E1,turbine,-41.36986256,-74.71659038,7.0,4.0,7.0,4.0,0.0,20MW_core_wind_floating.yaml,array_core_wind.yaml,7575.75,0.0,7575.75,0.0,5.986979255,0
F1,OSS,F1,turbine,-41.32700699,-74.70933129,7.0,5.0,7.0,5.0,0.0,20MW_core_wind_floating.yaml,array_core_wind.yaml,9090.9,0.0,9090.9,0.0,5.99139738,0
G1,OSS,G1,turbine,-41.2841926,-74.7020643,7.0,6.0,7.0,6.0,0.0,20MW_core_wind_floating.yaml,array_core_wind.yaml,10606.05,0.0,10606.05,0.0,15.26314444,0
OSS,OSS,OSS,substation,-41.66684471,-74.71874487,,,,,,offshore_substation_core_wind.yaml,export_core_wind.yaml,0.0,4545.45,0.0,4545.45,0.0,0
