id,substation_id,name,type,latitude,longitude,string_actual,order_actual,string,order,distance,subassembly,upstream_cable,easting,northing,floris_x,floris_y,cable_length,bury_speed
D09,FD OSS,D09,turbine,38.31984008,-74.82203283,5.0,3.0,4.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,515556.9421,4241317.891,3346.7203,1872.1324,2.271895147255069,0
D10,FD OSS,D10,turbine,38.30297171,-74.82472591,5.0,4.0,4.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,515325.0761,4239445.758,3114.8543,0.0,1.940417425658893,0
C05,FD OSS,C05,turbine,38.38733603,-74.82756139,6.0,0.0,5.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,515059.6778,4248806.25,2849.456,9360.492,1.4719407794183952,0
D06,FD OSS,D06,turbine,38.37044451,-74.81394598,6.0,1.0,5.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,516252.5399,4246934.288,4042.3181,7488.5294,2.271879856770398,0
D07,FD OSS,D07,turbine,38.35357648,-74.81664286,6.0,2.0,5.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,516020.674,4245062.155,3810.4522,5616.3971,1.9404007108904449,0
D08,FD OSS,D08,turbine,38.33670834,-74.81933848,6.0,3.0,5.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,515788.808,4243190.023,3578.5862,3744.2647,1.940405994181762,0
E09,FD OSS,E09,turbine,38.31981575,-74.80573441,6.0,4.0,5.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,516981.6701,4241318.06,4771.4483,1872.3022,2.2718954772321167,0
E10,FD OSS,E10,turbine,38.30294776,-74.80843127,6.0,5.0,5.0,5.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,516749.8041,4239445.928,4539.5823,0.1698,1.940416532898271,0
C04,FD OSS,C04,turbine,38.40420422,-74.82486576,7.0,0.0,6.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,515291.5438,4250678.383,3081.322,11232.6243,2.550791666220356,0
C03,FD OSS,C03,turbine,38.42107229,-74.82216886,7.0,1.0,6.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,515523.4097,4252550.515,3313.1879,13104.7567,1.9403848800205008,0
C02,FD OSS,C02,turbine,38.43794025,-74.81947069,7.0,2.0,6.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,515755.2756,4254422.647,3545.0538,14976.889,1.94037967579879,0
D02,FD OSS,D02,turbine,38.43791549,-74.80314575,7.0,3.0,6.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,517180.0036,4254422.817,4969.7818,14977.0588,1.4719359042342404,0
E02,FD OSS,E02,turbine,38.43788846,-74.78682084,7.0,4.0,6.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,518604.7316,4254422.987,6394.5098,14977.2286,1.4719343125073596,0
FD OSS,FD OSS,FD OSS,substation,38.38735736,-74.84387497,,,,,,offshore_substation_core_wind.yaml,export_core_wind.yaml,513634.9498,4248806.08,1424.728,9360.3222,0.0,0
