id,substation_id,name,type,latitude,longitude,string_actual,order_actual,string,order,distance,subassembly,upstream_cable,easting,northing,floris_x,floris_y,cable_length,bury_speed
G04,MomW OSS 1,G04,turbine,38.40409464,-74.75959649,2.0,3.0,2.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,520990.4557,4250679.062,3776.9197,16849.0213,1.4719419514980356,0
J13,MomW OSS 2,J13,turbine,38.25219523,-74.73509785,2.0,3.0,2.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,523177.8463,4233830.38,5964.3103,0.3395,1.940410574518076,0
H04,MomW OSS 1,H04,turbine,38.40406157,-74.74327923,2.0,4.0,2.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,522415.1837,4250679.232,5201.6477,16849.1911,1.9404179316752368,0
I13,MomW OSS 2,I13,turbine,38.25223342,-74.75138939,2.0,4.0,2.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,521752.3897,4233830.662,4538.8537,0.621499999,1.4719463665948394,0
G05,MomW OSS 1,G05,turbine,38.387228,-74.76230727,3.0,0.0,3.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,520758.5898,4248806.929,3545.0538,14976.8889,2.550796050009051,0
K09,MomW OSS 2,K09,turbine,38.3196222,-74.70794439,3.0,0.0,3.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,525530.038,4241319.079,8316.502,7489.0387,1.9404149601286995,0
H05,MomW OSS 1,H05,turbine,38.38719532,-74.7459938,3.0,1.0,3.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,522183.3178,4248807.099,4969.7818,14977.0587,1.9404210969733844,0
L09,MomW OSS 2,L09,turbine,38.31958201,-74.69164615,3.0,1.0,3.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,526954.766,4241319.249,9741.23,7489.2085,1.471925565424643,0
I05,MomW OSS 1,I05,turbine,38.38716037,-74.72968036,3.0,2.0,3.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,523608.0458,4248807.269,6394.5098,14977.2285,1.9406007275553696,0
L10,MomW OSS 2,L10,turbine,38.30271675,-74.69436941,3.0,2.0,3.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,526722.9001,4239447.117,9509.3641,5617.0762,1.9404080015499137,0
I06,MomW OSS 1,I06,turbine,38.37029439,-74.73239743,3.0,3.0,3.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,523376.1798,4246935.137,6162.6438,13105.0962,1.9404131510661304,0
L11,MomW OSS 2,L11,turbine,38.28585137,-74.69709139,3.0,3.0,3.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,526491.0341,4237574.984,9277.4981,3744.9438,1.940419287137628,0
J06,MomW OSS 1,J06,turbine,38.37025756,-74.7160878,3.0,4.0,3.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,524800.9078,4246935.306,7587.3718,13105.266,1.940425415960362,0
H06,MomW OSS 1,H06,turbine,38.37032895,-74.74870709,4.0,0.0,4.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,521951.4519,4246934.967,4737.9159,13104.9264,1.47267335100458,0
K10,MomW OSS 2,K10,turbine,38.30275654,-74.71066388,4.0,0.0,4.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,525298.1721,4239446.947,8084.6361,5616.9064,1.471939520138431,0
H07,MomW OSS 1,H07,turbine,38.35346247,-74.7514191,4.0,1.0,4.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,521719.5859,4245062.834,4506.0499,11232.794,1.4719384398490016,0
K11,MomW OSS 2,K11,turbine,38.28589077,-74.71338208,4.0,1.0,4.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,525066.3062,4237574.814,7852.7702,3744.774,1.9404035688521173,0
I07,MomW OSS 1,I07,turbine,38.3534283,-74.73511322,4.0,2.0,4.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,523144.3139,4245063.004,5930.7779,11232.9638,1.940409710748644,0
K12,MomW OSS 2,K12,turbine,38.26902488,-74.716099,4.0,2.0,4.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,524834.4402,4235702.682,7620.9042,1872.6417,2.2719003738087435,0
I08,MomW OSS 1,I08,turbine,38.3365621,-74.73782773,4.0,3.0,4.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,522912.448,4243190.872,5698.912,9360.8315,1.9404112917565544,0
K13,MomW OSS 2,K13,turbine,38.25215888,-74.71881465,4.0,3.0,4.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,524602.5743,4233830.55,7389.0383,0.5093,1.9404174270801136,0
H08,MomW OSS 1,H08,turbine,38.33659588,-74.75412983,4.0,4.0,4.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,521487.72,4243190.702,4274.184,9360.6617,1.9404225614763253,0
J08,MomW OSS 2,J08,turbine,38.33652605,-74.72152566,5.0,0.0,5.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,524337.176,4243191.042,7123.64,9361.0013,1.9404019603065137,0
J07,MomW OSS 2,J07,turbine,38.35339186,-74.71880737,5.0,1.0,5.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,524569.0419,4245063.174,7355.5059,11233.1336,1.9403959117867675,0
K07,MomW OSS 2,K07,turbine,38.35335316,-74.70250156,5.0,2.0,5.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,525993.7699,4245063.344,8780.2339,11233.3034,1.4719354631213135,0
K08,MomW OSS 2,K08,turbine,38.33648774,-74.70522362,5.0,3.0,5.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,525761.904,4243191.212,8548.368,9361.1711,1.9403941642462896,0
L08,MomW OSS 2,L08,turbine,38.33644716,-74.68892161,5.0,4.0,5.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,527186.632,4243191.381,9973.096,9361.3409,1.4719365640694424,0
MomW OSS 1,MomW OSS 1,MomW OSS 1,substation,38.38725841,-74.77862077,,,,,,offshore_substation_core_wind.yaml,export_core_wind.yaml,519333.8618,4248806.76,2120.3258,14976.7192,0.0,0
MomW OSS 2,MomW OSS 2,MomW OSS 2,substation,38.31966012,-74.72424266,,,,,,offshore_substation_core_wind.yaml,export_core_wind.yaml,524105.31,4241318.909,6891.774,7488.8689,0.0,0
