id,substation_id,name,type,latitude,longitude,string_actual,order_actual,string,order,distance,subassembly,upstream_cable,easting,northing,floris_x,floris_y,cable_length,bury_speed
661,OSS 2,661,turbine,40.28994735,-73.24736461,0.0,0.0,0.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,648973.6,4461413.0,7324.500007,9657.99996,1.321201111472933,0
653,OSS 2,653,turbine,40.29275208,-73.26165438,0.0,1.0,0.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,647752.8,4461700.4,6103.70004,9945.40006,1.3212793441442328,0
652,OSS 2,652,turbine,40.30404548,-73.26136484,0.0,2.0,0.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,647752.8,4462954.5,6103.700011,11199.50003,1.3258088324646085,0
646,OSS 2,646,turbine,40.29555595,-73.2759442,0.0,3.0,0.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,646532.1,4461987.9,4883.000067,10232.9,1.625376151990144,0
647,OSS 2,647,turbine,40.28426155,-73.27623125,1.0,0.0,1.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,646532.1,4460733.7,4883.000058,8978.70005,3.7442079470497145,0
641,OSS 2,641,turbine,40.28706361,-73.29052114,1.0,1.0,1.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,645311.3,4461021.2,3662.20004,9266.20003,1.3213140243903072,0
638,OSS 2,638,turbine,40.27856934,-73.30509327,1.0,2.0,1.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,644090.6,4460054.5,2441.500007,8299.50001,1.6254556575508436,0
636,OSS 2,636,turbine,40.27007314,-73.31966179,1.0,3.0,1.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,642869.9,4459087.8,1220.800053,7332.80001,1.6254660434642587,0
654,OSS 2,654,turbine,40.28145866,-73.26194376,2.0,0.0,2.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,647752.8,4460446.3,6103.700015,8691.29996,2.598568375526654,0
642,OSS 2,642,turbine,40.27577001,-73.29080565,2.0,1.0,2.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,645311.3,4459767.1,3662.200002,8012.10002,2.598593106301339,0
639,OSS 2,639,turbine,40.26727563,-73.30537528,2.0,2.0,2.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,644090.6,4458800.4,2441.500032,7045.40001,1.6254586175692307,0
635,OSS 2,635,turbine,40.25978833,-73.33427169,2.0,3.0,2.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,641649.1,4457922.7,0.0,6167.69999,2.659171455248785,0
648,OSS 2,648,turbine,40.27296802,-73.27651812,3.0,0.0,3.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,646532.1,4459479.6,4883.00004,7724.60002,4.077684751523341,0
643,OSS 2,643,turbine,40.26447548,-73.29109003,3.0,1.0,3.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,645311.3,4458512.9,3662.200036,6757.90003,1.625528810877532,0
640,OSS 2,640,turbine,40.24722589,-73.30587554,3.0,2.0,3.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,644090.6,4456574.0,2441.500025,4819.00003,2.3617985945206383,0
637,OSS 2,637,turbine,40.2535084,-73.32007168,3.0,3.0,3.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,642869.9,4457248.4,1220.800031,5493.40004,1.4624688804795782,0
662,OSS 2,662,turbine,40.27865311,-73.24765636,4.0,0.0,4.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,648973.6,4460158.8,7324.500015,8403.79997,1.6254256976309736,0
655,OSS 2,655,turbine,40.27016521,-73.26223298,4.0,1.0,4.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,647752.8,4459192.2,6103.700025,7437.19996,1.6254506688605972,0
649,OSS 2,649,turbine,40.26122421,-73.27681625,4.0,2.0,4.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,646532.1,4458175.5,4883.000038,6420.50003,1.6570871690471654,0
644,OSS 2,644,turbine,40.25318183,-73.29137423,4.0,3.0,4.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,645311.3,4457258.8,3662.200038,5503.79997,1.594876630568833,0
645,OSS 2,645,turbine,40.24094169,-73.29168206,4.0,4.0,4.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,645311.3,4455899.6,3662.200016,4144.59998,1.4310921968519863,0
663,OSS 2,663,turbine,40.26735975,-73.24794792,5.0,0.0,5.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,648973.6,4458904.7,7324.500008,7149.70002,2.6053653726631736,0
656,OSS 2,656,turbine,40.25887085,-73.26252205,5.0,1.0,5.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,647752.8,4457938.0,6103.7,6182.99999,1.6255143437084183,0
650,OSS 2,650,turbine,40.2503809,-73.27709137,5.0,2.0,5.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,646532.1,4456971.4,4883.000062,5216.40001,1.6253840858583344,0
651,OSS 2,651,turbine,40.23465667,-73.27749005,5.0,3.0,5.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,646532.1,4455225.3,4883.000014,3470.29997,1.8185820201027936,0
657,OSS 2,657,turbine,40.24757735,-73.26281094,6.0,0.0,6.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,647752.8,4456683.9,6103.700024,4928.90006,5.140999599546912,0
665,OSS 2,665,turbine,40.24477295,-73.24853055,6.0,1.0,6.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,648973.6,4456396.5,7324.500064,4641.49996,1.321283442997712,0
666,OSS 2,666,turbine,40.23347861,-73.24882164,6.0,2.0,6.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,648973.6,4455142.3,7324.499988,3387.30002,1.325916337791171,0
667,OSS 2,667,turbine,40.22207979,-73.24911526,6.0,3.0,6.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,648973.6,4453876.5,7324.50004,2121.50004,1.3375360423262643,0
675,OSS 2,675,turbine,40.21261809,-73.23501474,6.0,4.0,6.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,650194.3,4452850.0,8545.199985,1095.00004,1.663637237427314,0
670,OSS 2,670,turbine,40.27584674,-73.23337135,7.0,0.0,7.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,650194.3,4459871.4,8545.199993,8116.40006,1.325800978342995,0
671,OSS 2,671,turbine,40.26455346,-73.23366526,7.0,1.0,7.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,650194.3,4458617.3,8545.200067,6862.29998,1.3258029981352246,0
672,OSS 2,672,turbine,40.25326015,-73.233959,7.0,2.0,7.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,650194.3,4457363.2,8545.200046,5608.2,1.3258061296269583,0
673,OSS 2,673,turbine,40.24196592,-73.2342526,7.0,3.0,7.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,650194.3,4456109.0,8545.200059,4354.00006,1.3259082556117443,0
674,OSS 2,674,turbine,40.23067256,-73.23454601,7.0,4.0,7.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,650194.3,4454854.9,8545.200047,3099.90005,1.3258112976300271,0
682,OSS 2,682,turbine,40.23915805,-73.21997587,8.0,0.0,8.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,651415.0,4455821.6,9765.900029,4066.60003,5.5197320130074985,0
683,OSS 2,683,turbine,40.22786478,-73.22027162,8.0,1.0,8.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,651415.0,4454567.5,9765.900038,2812.50004,1.3258052673245375,0
684,OSS 2,684,turbine,40.21657058,-73.22056723,8.0,2.0,8.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,651415.0,4453313.3,9765.900002,1558.29999,1.325908504073138,0
685,OSS 2,685,turbine,40.2025379,-73.22093429,8.0,3.0,8.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,651415.0,4451755.0,9765.900019,0.0,1.6304741220798784,0
694,OSS 2,694,turbine,40.20479299,-73.20653172,8.0,4.0,8.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,652635.8,4452030.0,10986.70006,275.00003,1.3183864030324337,0
680,OSS 2,680,turbine,40.26174452,-73.21938386,9.0,0.0,9.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,651415.0,4458329.8,9765.900035,6574.79997,3.12327065692651,0
681,OSS 2,681,turbine,40.2504513,-73.21967995,9.0,1.0,9.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,651415.0,4457075.7,9765.900003,5320.7,1.3258001181618575,0
692,OSS 2,692,turbine,40.23634753,-73.20569922,9.0,2.0,9.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,652635.8,4455534.1,10986.70005,3779.10005,2.036407661256555,0
693,OSS 2,693,turbine,40.22505434,-73.20599732,9.0,3.0,9.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,652635.8,4454280.0,10986.70004,2525.00002,1.325800397990599,0
702,OSS 2,702,turbine,40.21546594,-73.19190562,9.0,4.0,9.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,653856.5,4453240.0,12207.4,1485.00006,1.6723743487924054,0
679,OSS 2,679,turbine,40.27303863,-73.21908758,10.0,0.0,10.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,651415.0,4459584.0,9765.900061,7828.99998,2.0362652839279405,0
689,OSS 2,689,turbine,40.27022786,-73.2048039,10.0,1.0,10.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,652635.8,4459296.5,10986.70006,7541.49997,1.3212888930953044,0
699,OSS 2,699,turbine,40.25612233,-73.19082359,10.0,2.0,10.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,653856.5,4457754.9,12207.40003,5999.90004,2.036333064925067,0
