Unnamed: 0,id,substation_id,name,type,latitude,longitude,string_actual,order_actual,string,order,distance,subassembly,upstream_cable,easting,northing,floris_x,floris_y,cable_length,bury_speed
120,G2C07,OSS-2,G2C07,turbine,36.9773378,-75.42348613,8.0,1.0,8.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,462308.5942,4092442.169,5204.4495,17117.9968,1.7816859178351994,0
121,G1K11,OSS-1,G1K11,turbine,36.86956416,-75.34737531,8.0,1.0,8.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,469039.142,4080459.171,11934.9973,5134.9992,1.78159353754631,0
122,G3E15,OSS-3,G3E15,turbine,36.94686116,-75.29497341,8.0,1.0,8.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,473736.1412,4089018.169,16631.9965,13693.9972,1.7816859178351994,0
123,G2C06,OSS-2,G2C06,turbine,36.97728125,-75.43905211,8.0,2.0,8.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,460923.144,4092442.169,3818.9993,17117.9968,1.7824206659106283,0
124,G1L05,OSS-1,G1L05,turbine,36.8538383,-75.43868161,8.0,2.0,8.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,460893.1437,4078748.171,3788.999,3423.9997,1.7816810709937534,0
125,G3D14,OSS-3,G3D14,turbine,36.96224906,-75.31251189,8.0,2.0,8.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,472180.1416,4090730.169,15075.9969,15405.9969,1.7824206659106283,0
126,G2B06,OSS-2,G2B06,turbine,36.99269744,-75.44105113,8.0,3.0,8.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,460753.1441,4094153.168,3648.9994,18828.9964,1.4405912936522596,0
127,G1L04,OSS-1,G1L04,turbine,36.85377991,-75.45422864,8.0,3.0,8.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,459507.144,4078748.172,2402.9993,3423.9998,,0
128,G3C14,OSS-3,G3C14,turbine,36.97767659,-75.31447379,8.0,3.0,8.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,472011.1416,4092442.168,14906.9969,17117.9966,1.4405912936522596,0
129,G2B07,OSS-2,G2B07,turbine,36.99275429,-75.42547585,8.0,4.0,8.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,462139.1438,4094153.168,5034.9991,18828.9964,1.7816797312570762,0
130,G1L03,OSS-1,G1L03,turbine,36.85371949,-75.46977563,8.0,4.0,8.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,458121.1443,4078748.172,1016.9996,3423.9998,1.78158575955009,0
131,G3B14,OSS-3,G3B14,turbine,36.993095,-75.31644771,8.0,4.0,8.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,471841.1417,4094153.168,14736.997,18828.9962,1.7816797312570762,0
132,G2G08,OSS-2,G2G08,turbine,36.91569743,-75.39996739,9.0,0.0,9.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,464373.1431,4085595.17,7268.9984,10270.9982,1.440585783269884,0
133,G1K13,OSS-1,G1K13,turbine,36.86965099,-75.31627442,9.0,0.0,9.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,471811.1414,4080459.171,14706.9967,5134.9991,3.171202212870046,0
134,G3F14,OSS-3,G3F14,turbine,36.93139379,-75.30857931,9.0,0.0,9.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,472519.1414,4087306.169,15414.9967,11981.9976,1.440585783269884,0
135,G2F08,OSS-2,G2F08,turbine,36.9311145,-75.40195682,9.0,1.0,9.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,464203.1432,4087306.17,7098.9985,11981.9978,1.4405849547702594,0
136,G1K14,OSS-1,G1K14,turbine,36.86969135,-75.30072393,9.0,1.0,9.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,473197.1411,4080459.171,16092.9964,5134.9991,1.440581798456926,0
137,G3E14,OSS-3,G3E14,turbine,36.94682147,-75.31053958,9.0,1.0,9.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,472350.1415,4089018.169,15245.9968,13693.9973,1.4405849547702594,0
138,G2E08,OSS-2,G2E08,turbine,36.94654054,-75.4039359,9.0,2.0,9.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,464034.1432,4089018.169,6929.9985,13693.9975,1.4404419093980274,0
139,G1K15,OSS-1,G1K15,turbine,36.86972968,-75.28517341,9.0,2.0,9.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,474583.1408,4080459.171,17478.9961,5134.9991,1.4405841053343982,0
140,G3D13,OSS-3,G3D13,turbine,36.96220706,-75.32808117,9.0,2.0,9.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,470794.1418,4090730.169,13689.9971,15405.9969,1.4404419093980274,0
141,G2D08,OSS-2,G2D08,turbine,36.96196646,-75.40592703,9.0,3.0,9.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,463864.1433,4090730.169,6759.9986,15405.9971,1.7815719013413498,0
142,G1K16,OSS-1,G1K16,turbine,36.86976597,-75.26962286,9.0,3.0,9.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,475969.1405,4080459.171,18864.9958,5134.999,1.4405807719641528,0
143,G3C13,OSS-3,G3C13,turbine,36.97763432,-75.33004621,9.0,3.0,9.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,470625.1419,4092442.168,13520.9972,17117.9966,1.7815719013413498,0
144,G2D09,OSS-2,G2D09,turbine,36.96201866,-75.39035793,9.0,4.0,9.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,465250.143,4090730.169,8145.9983,15405.9971,1.4405819036454572,0
145,G1K17,OSS-1,G1K17,turbine,36.86980023,-75.25407228,9.0,4.0,9.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,477355.1402,4080459.171,20250.9955,5134.999,1.440580492220005,0
146,G3B13,OSS-3,G3B13,turbine,36.99305246,-75.33202327,9.0,4.0,9.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,470455.142,4094153.168,13350.9973,18828.9962,1.4405819036454572,0
147,G2G09,OSS-2,G2G09,turbine,36.9157488,-75.38440769,10.0,0.0,10.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,465759.1428,4085595.17,8654.9981,10270.9982,1.7798328550312734,0
148,G1L15,OSS-1,G1L15,turbine,36.85431039,-75.28320913,10.0,0.0,10.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,474753.1407,4078748.171,17648.996,3423.9994,2.370970007698357,0
149,G3F16,OSS-3,G3F16,turbine,36.93147057,-75.2774532,10.0,0.0,10.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,475291.1408,4087306.169,18186.9961,11981.9976,1.7798328550312734,0
150,G2F09,OSS-2,G2F09,turbine,36.93116614,-75.38639399,10.0,1.0,10.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,465589.1429,4087306.17,8484.9982,11981.9978,1.440578816001255,0
151,G1L16,OSS-1,G1L16,turbine,36.85434641,-75.2676617,10.0,1.0,10.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,476139.1404,4078748.171,19034.9957,3423.9994,1.4405765962224988,0
152,G3E16,OSS-3,G3E16,turbine,36.9468988,-75.27940721,10.0,1.0,10.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,475122.1409,4089018.169,18017.9962,13693.9972,1.440578816001255,0
153,G2E09,OSS-2,G2E09,turbine,36.94659246,-75.38836993,10.0,2.0,10.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,465420.143,4089018.169,8315.9983,13693.9974,2.371634873635004,0
154,G1L19,OSS-1,G1L19,turbine,36.85444228,-75.22101926,10.0,2.0,10.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,480297.1395,4078748.171,23192.9948,3423.9993,1.440579222467612,0
155,G3B15,OSS-3,G3B15,turbine,36.9931355,-75.30087212,10.0,2.0,10.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,473227.1414,4094153.168,16122.9967,18828.9962,2.371634873635004,0
156,G2E10,OSS-2,G2E10,turbine,36.94664234,-75.37280394,10.0,3.0,10.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,466806.1427,4089018.169,9701.998,13693.9974,2.1199286682074363,0
157,G1K19,OSS-1,G1K19,turbine,36.86986265,-75.22297105,10.0,3.0,10.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,480127.1396,4080459.171,23022.9949,5134.9989,5.228504530573203,0
158,G3B16,OSS-3,G3B16,turbine,36.99317396,-75.2852965,10.0,3.0,10.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,474613.1411,4094153.168,17508.9964,18828.9961,2.1199286682074363,0
159,G2D10,OSS-2,G2D10,turbine,36.96206882,-75.3747888,10.0,4.0,10.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,466636.1427,4090730.169,9531.998,15405.997,1.440031373093946,0
160,G1K18,OSS-1,G1K18,turbine,36.86983246,-75.23852168,10.0,4.0,10.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,478741.1399,4080459.171,21636.9952,5134.999,1.7806531999024235,0
161,G2G10,OSS-2,G2G10,turbine,36.91579813,-75.36884796,11.0,0.0,11.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,467145.1425,4085595.17,10040.9978,10270.9981,1.4405773007849336,0
162,G1L10,OSS-1,G1L10,turbine,36.85409976,-75.36094582,11.0,0.0,11.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,467823.1422,4078748.171,10718.9975,3423.9996,1.4407304839097852,0
163,G3F13,OSS-3,G3F13,turbine,36.93135234,-75.32414231,11.0,0.0,11.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,471133.1417,4087306.169,14028.997,11981.9977,1.4405773007849336,0
164,G2F10,OSS-2,G2F10,turbine,36.93121575,-75.37083113,11.0,1.0,11.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,466975.1426,4087306.17,9870.9979,11981.9978,1.7815720576355951,0
165,G1L09,OSS-1,G1L09,turbine,36.85405154,-75.37649306,11.0,1.0,11.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,466437.1425,4078748.171,9332.9978,3423.9996,1.781664683028889,0
166,G3E13,OSS-3,G3E13,turbine,36.94677975,-75.32610572,11.0,1.0,11.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,470964.1418,4089018.169,13859.9971,13693.9973,1.7815720576355951,0
167,G2F11,OSS-2,G2F11,turbine,36.93126332,-75.35526822,11.0,2.0,11.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,468361.1423,4087306.169,11256.9976,11981.9977,2.824039193933075,0
168,G1L08,OSS-1,G1L08,turbine,36.85400128,-75.39204026,11.0,2.0,11.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,465051.1428,4078748.171,7946.9981,3423.9996,1.780678969574962,0
169,G3D12,OSS-3,G3D12,turbine,36.96216302,-75.34365042,11.0,2.0,11.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,469408.1421,4090730.169,12303.9974,15405.997,2.824039193933075,0
170,G2E11,OSS-2,G2E11,turbine,36.94669019,-75.3572379,11.0,3.0,11.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,468192.1424,4089018.169,11087.9977,13693.9974,1.440586584765651,0
171,G1L07,OSS-1,G1L07,turbine,36.85394899,-75.40758742,11.0,3.0,11.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,463665.1431,4078748.171,6560.9984,3423.9997,4.207348823173567,0
172,G3C12,OSS-3,G3C12,turbine,36.97759001,-75.34561859,11.0,3.0,11.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,469239.1422,4092442.168,12134.9975,17117.9966,1.440586584765651,0
173,G2D11,OSS-2,G2D11,turbine,36.96211694,-75.35921963,11.0,4.0,11.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,468022.1424,4090730.169,10917.9977,15405.997,1.440590993813425,0
174,G1L06,OSS-1,G1L06,turbine,36.85389466,-75.42313454,11.0,4.0,11.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,462279.1434,4078748.171,5174.9987,3423.9997,1.7815788172304785,0
175,G3B12,OSS-3,G3B12,turbine,36.99300787,-75.34759879,11.0,4.0,11.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,469069.1423,4094153.168,11964.9976,18828.9963,1.440590993813425,0
176,OSS-2,OSS-2,OSS-2,substation,36.9156515,-75.4155287,,,,,,offshore_substation_core_wind.yaml,export_core_wind.yaml,462987.1434,4085595.17,5882.9987,10270.9982,0.0,0
177,OSS-1,OSS-1,OSS-1,substation,36.85415342,-75.34540018,,,,,,offshore_substation_core_wind.yaml,export_core_wind.yaml,469209.1419,4078748.171,12104.9972,3423.9995,0.0,0
178,OSS-3,OSS-3,OSS-3,substation,36.91602169,-75.29105036,,,,,,offshore_substation_core_wind.yaml,export_core_wind.yaml,474075.141,4085595.17,16970.9963,10270.998,0.0,0
