id,substation_id,name,type,latitude,longitude,string_actual,order_actual,string,order,distance,subassembly,upstream_cable,easting,northing,floris_x,floris_y,cable_length,bury_speed
F-14,OSS_KHN,F-14,turbine,36.35964282,-75.16053792,2.0,8.0,2.0,8.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,485597.2109,4023850.445,15163,10411,1.45914014,0
E-09,OSS_KHN,E-09,turbine,36.41199163,-75.22032756,3.0,0.0,3.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,480246.3243,4029667.649,9812,16229,9.794672384,0
E-10,OSS_KHN,E-10,turbine,36.40519653,-75.20730008,3.0,1.0,3.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,481412.707,4028911.333,10978,15472,1.459128197,0
E-11,OSS_KHN,E-11,turbine,36.3984,-75.19427485,3.0,2.0,3.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,482579.0897,4028155.017,12145,14716,1.459131277,0
E-12,OSS_KHN,E-12,turbine,36.39160203,-75.18125189,3.0,3.0,3.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,483745.4724,4027398.701,13311,13960,1.45913346,0
E-13,OSS_KHN,E-13,turbine,36.38480263,-75.1682312,3.0,4.0,3.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,484911.8551,4026642.385,14478,13203,1.459135038,0
E-14,OSS_KHN,E-14,turbine,36.37800179,-75.15521276,3.0,7.0,3.0,5.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,486078.2378,4025886.069,15644,12447,1.459138724,0
E-15,OSS_KHN,E-15,turbine,36.37119952,-75.1421966,3.0,8.0,3.0,6.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,487244.6205,4025129.754,16810,11691,1.459139551,0
F-15,OSS_KHN,F-15,turbine,36.35284111,-75.14752436,2.0,9.0,3.0,7.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,486763.5936,4023094.129,16329,9655,2.1662266,0
G-15,OSS_KHN,G-15,turbine,36.33448241,-75.15284963,2.0,10.0,3.0,8.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,486282.5667,4021058.504,15848,7620,2.166232857,0
D-03,OSS_KHN,D-03,turbine,36.47109673,-75.29324121,4.0,0.0,4.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,473729.0551,4036241.169,3295,22802,2.155128299,0
D-04,OSS_KHN,D-04,turbine,36.46430972,-75.2801975,4.0,1.0,4.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,474895.4378,4035484.853,4461,22046,1.459112389,0
E-05,OSS_KHN,E-05,turbine,36.43915764,-75.27246017,4.0,2.0,4.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,475580.7936,4032692.912,5147,19254,2.950989177,0
E-06,OSS_KHN,E-06,turbine,36.43236829,-75.25942362,4.0,3.0,4.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,476747.1762,4031936.596,6313,18498,1.459119322,0
E-07,OSS_KHN,E-07,turbine,36.42557751,-75.24638934,4.0,4.0,4.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,477913.5589,4031180.28,7479,17741,1.459120899,0
E-08,OSS_KHN,E-08,turbine,36.41878529,-75.23335732,4.0,5.0,4.0,5.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,479079.9416,4030423.965,8646,16985,1.459123832,0
D-13,OSS_KHN,D-13,turbine,36.40316186,-75.16290615,3.0,5.0,4.0,6.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,485392.882,4028678.01,14959,15239,6.609332557,0
D-14,OSS_KHN,D-14,turbine,36.39636047,-75.14988512,3.0,6.0,4.0,7.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,486559.2647,4027921.694,16125,14483,1.459135621,0
H-09,OSS_KHN,H-09,turbine,36.35690561,-75.23625649,0.0,9.0,5.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,478803.2436,4023560.774,8369,10122,13.32228968,0
H-10,OSS_KHN,H-10,turbine,36.35011216,-75.22323683,0.0,10.0,5.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,479969.6263,4022804.458,9535,9365,1.459133976,0
H-11,OSS_KHN,H-11,turbine,36.34331727,-75.21021943,0.0,11.0,5.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,481136.009,4022048.143,10702,8609,1.459136576,0
H-12,OSS_KHN,H-12,turbine,36.33652096,-75.19720429,0.0,12.0,5.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,482302.3917,4021291.827,11868,7853,1.459137967,0
H-13,OSS_KHN,H-13,turbine,36.32972321,-75.18419141,0.0,13.0,5.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,483468.7744,4020535.511,13035,7097,1.459140567,0
J-14,OSS_KHN,J-14,turbine,36.3045642,-75.1764985,0.0,14.0,5.0,5.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,484154.1302,4017743.57,13720,4305,2.951070669,0
J-15,OSS_KHN,J-15,turbine,36.29776414,-75.16349272,0.0,15.0,5.0,6.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,485320.5129,4016987.254,14886,3548,1.459147562,0
K-16,OSS_KHN,K-16,turbine,36.27260365,-75.15580963,0.0,17.0,5.0,7.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,486005.8687,4014195.314,15572,756,2.951087543,0
K-17,OSS_KHN,K-17,turbine,36.26580128,-75.14281096,0.0,18.0,5.0,8.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,487172.2513,4013438.998,16738,0,1.459153177,0
