id,substation_id,name,type,latitude,longitude,string_actual,order_actual,string,order,distance,subassembly,upstream_cable,easting,northing,floris_x,floris_y,cable_length,bury_speed
AV32,PCW OSS,AV32,turbine,40.98517667,-70.5926175,9,0,9,0,0,16MW_operations.yaml,array.yaml,366026,4538332,20372,25928,0,0
AW33,PCW OSS,AW33,turbine,40.96880167,-70.57021417,9,1,9,1,0,16MW_operations.yaml,array.yaml,367878,4536480,22224,24076,0,0
AW34,PCW OSS,AW34,turbine,40.96909944,-70.54821167,9,2,9,2,0,16MW_operations.yaml,array.yaml,369730,4536480,24076,24076,0,0
AX35,PCW OSS,AX35,turbine,40.95271528,-70.52582444,9,3,9,3,0,16MW_operations.yaml,array.yaml,371582,4534628,25928,22224,0,0
AY35,PCW OSS,AY35,turbine,40.93603778,-70.52544056,9,4,9,4,0,16MW_operations.yaml,array.yaml,371582,4532776,25928,20372,0,0
AZ35,PCW OSS,AZ35,turbine,40.91936028,-70.52505694,9,5,9,5,0,16MW_operations.yaml,array.yaml,371582,4530924,25928,18520,0,0
AV30,PCW OSS,AV30,turbine,40.98456028,-70.63663194,10,0,10,0,0,16MW_operations.yaml,array.yaml,362322,4538332,16668,25928,0,0
AW29,PCW OSS,AW29,turbine,40.96756917,-70.65822083,10,1,10,1,0,16MW_operations.yaml,array.yaml,360470,4536480,14816,24076,0,0
AX29,PCW OSS,AX29,turbine,40.95089278,-70.65780333,10,2,10,2,0,16MW_operations.yaml,array.yaml,360470,4534628,14816,22224,0,0
PCW OSS,PCW OSS,PCW OSS,substation,41.01822389,-70.61543917,,,,,,offshore_substation.yaml,export.yaml,364174,4542036,18520,29632,0,0
